OMRKK;TID;INDHOLD
Bydel - Uden for inddeling;2012K2;3551
Bydel - Uden for inddeling;2012K3;3641
Bydel - Uden for inddeling;2012K4;3594
Bydel - Uden for inddeling;2013K1;3638
Bydel - Uden for inddeling;2013K2;3283
Bydel - Uden for inddeling;2013K3;3289
Bydel - Uden for inddeling;2013K4;3461
Bydel - Uden for inddeling;2014K1;3579
Bydel - Uden for inddeling;2014K2;3572
Bydel - Uden for inddeling;2014K3;3827
Bydel - Uden for inddeling;2014K4;3859
Bydel - Uden for inddeling;2015K1;3869
Bydel - Uden for inddeling;2015K2;3472
Bydel - Uden for inddeling;2015K3;3693
Bydel - Uden for inddeling;2015K4;3698
Bydel - Uden for inddeling;2016K1;3751
Bydel - Uden for inddeling;2016K2;3664
Bydel - Uden for inddeling;2016K3;3752
Bydel - Uden for inddeling;2016K4;3630
Bydel - Uden for inddeling;2017K1;3705
Bydel - Uden for inddeling;2017K2;3646
Bydel - Uden for inddeling;2017K3;3579
Bydel - Uden for inddeling;2017K4;3541
Bydel - Uden for inddeling;2018K1;3565
Bydel - Uden for inddeling;2018K2;3556
Bydel - Uden for inddeling;2018K3;3476
Bydel - Uden for inddeling;2018K4;3345
Bydel - Uden for inddeling;2019K1;3217
Bydel - Uden for inddeling;2019K2;3172
Bydel - Uden for inddeling;2019K3;3154
Bydel - Uden for inddeling;2019K4;3508
Bydel - Uden for inddeling;2020K1;3521
Bydel - Uden for inddeling;2020K2;3786
Bydel - Uden for inddeling;2020K3;3834
Bydel - Uden for inddeling;2020K4;3706
Bydel - Uden for inddeling;2021K1;3785
Bydel - Uden for inddeling;2021K2;3729
Bydel - Uden for inddeling;2021K3;3775
Bydel - Uden for inddeling;2021K4;3944
Bydel - Uden for inddeling;2022K1;3840
Bydel - Uden for inddeling;2022K2;3942
Bydel - Uden for inddeling;2022K3;3960
Bydel - Uden for inddeling;2022K4;4185
Bydel - Uden for inddeling;2023K1;4156
Bydel - Uden for inddeling;2023K2;4188
Bydel - Uden for inddeling;2023K3;4623
Bydel - Uden for inddeling;2023K4;4329
Bydel - Uden for inddeling;2024K1;4285
Bydel - Uden for inddeling;2024K2;4176
Bydel - Uden for inddeling;2024K3;4143
Bydel - Uden for inddeling;2024K4;4348
Bydel - Uden for inddeling;2025K1;4112
Lokaludvalg - Indre By;1974K1;45276
Lokaludvalg - Indre By;1975K1;44341
Lokaludvalg - Indre By;1976K1;42455
Lokaludvalg - Indre By;1977K1;40629
Lokaludvalg - Indre By;1978K1;38866
Lokaludvalg - Indre By;1979K1;37989
Lokaludvalg - Indre By;1980K1;37410
Lokaludvalg - Indre By;1981K1;36865
Lokaludvalg - Indre By;1982K1;36577
Lokaludvalg - Indre By;1983K1;35952
Lokaludvalg - Indre By;1984K1;35558
Lokaludvalg - Indre By;1985K1;35261
Lokaludvalg - Indre By;1986K1;34329
Lokaludvalg - Indre By;1987K1;33800
Lokaludvalg - Indre By;1988K1;33314
Lokaludvalg - Indre By;1989K1;32906
Lokaludvalg - Indre By;1990K1;32595
Lokaludvalg - Indre By;1991K1;32475
Lokaludvalg - Indre By;1992K1;32424
Lokaludvalg - Indre By;1993K1;32613
Lokaludvalg - Indre By;1994K1;32891
Lokaludvalg - Indre By;1995K1;33141
Lokaludvalg - Indre By;1996K1;33231
Lokaludvalg - Indre By;1997K1;33657
Lokaludvalg - Indre By;1998K1;33826
Lokaludvalg - Indre By;1999K1;34294
Lokaludvalg - Indre By;2000K1;34561
Lokaludvalg - Indre By;2001K1;34649
Lokaludvalg - Indre By;2002K1;34556
Lokaludvalg - Indre By;2002K2;34596
Lokaludvalg - Indre By;2002K3;34504
Lokaludvalg - Indre By;2002K4;34612
Lokaludvalg - Indre By;2003K1;34679
Lokaludvalg - Indre By;2003K2;34632
Lokaludvalg - Indre By;2003K3;34527
Lokaludvalg - Indre By;2003K4;34686
Lokaludvalg - Indre By;2004K1;34542
Lokaludvalg - Indre By;2004K2;34519
Lokaludvalg - Indre By;2004K3;34400
Lokaludvalg - Indre By;2004K4;34580
Lokaludvalg - Indre By;2005K1;34631
Lokaludvalg - Indre By;2005K2;34764
Lokaludvalg - Indre By;2005K3;34763
Lokaludvalg - Indre By;2005K4;34817
Lokaludvalg - Indre By;2006K1;34639
Lokaludvalg - Indre By;2006K2;35003
Lokaludvalg - Indre By;2006K3;35006
Lokaludvalg - Indre By;2006K4;35219
Lokaludvalg - Indre By;2007K1;35331
Lokaludvalg - Indre By;2007K2;35483
Lokaludvalg - Indre By;2007K3;35284
Lokaludvalg - Indre By;2007K4;35572
Lokaludvalg - Indre By;2008K1;35521
Lokaludvalg - Indre By;2008K2;35678
Lokaludvalg - Indre By;2008K3;35667
Lokaludvalg - Indre By;2008K4;35953
Lokaludvalg - Indre By;2009K1;36120
Lokaludvalg - Indre By;2009K2;36383
Lokaludvalg - Indre By;2009K3;36385
Lokaludvalg - Indre By;2009K4;36816
Lokaludvalg - Indre By;2010K1;36996
Lokaludvalg - Indre By;2010K2;37386
Lokaludvalg - Indre By;2010K3;37236
Lokaludvalg - Indre By;2010K4;37621
Lokaludvalg - Indre By;2011K1;37693
Lokaludvalg - Indre By;2011K2;38057
Lokaludvalg - Indre By;2011K3;37973
Lokaludvalg - Indre By;2011K4;38849
Lokaludvalg - Indre By;2012K1;38951
Lokaludvalg - Indre By;2012K2;39122
Lokaludvalg - Indre By;2012K3;38876
Lokaludvalg - Indre By;2012K4;39462
Lokaludvalg - Indre By;2013K1;39497
Lokaludvalg - Indre By;2013K2;39816
Lokaludvalg - Indre By;2013K3;39575
Lokaludvalg - Indre By;2013K4;40238
Lokaludvalg - Indre By;2014K1;40281
Lokaludvalg - Indre By;2014K2;40166
Lokaludvalg - Indre By;2014K3;39787
Lokaludvalg - Indre By;2014K4;40234
Lokaludvalg - Indre By;2015K1;39928
Lokaludvalg - Indre By;2015K2;40268
Lokaludvalg - Indre By;2015K3;40189
Lokaludvalg - Indre By;2015K4;40827
Lokaludvalg - Indre By;2016K1;40864
Lokaludvalg - Indre By;2016K2;41235
Lokaludvalg - Indre By;2016K3;40965
Lokaludvalg - Indre By;2016K4;42055
Lokaludvalg - Indre By;2017K1;41964
Lokaludvalg - Indre By;2017K2;42213
Lokaludvalg - Indre By;2017K3;41832
Lokaludvalg - Indre By;2017K4;42488
Lokaludvalg - Indre By;2018K1;42453
Lokaludvalg - Indre By;2018K2;42749
Lokaludvalg - Indre By;2018K3;42342
Lokaludvalg - Indre By;2018K4;43090
Lokaludvalg - Indre By;2019K1;42844
Lokaludvalg - Indre By;2019K2;43289
Lokaludvalg - Indre By;2019K3;42871
Lokaludvalg - Indre By;2019K4;43375
Lokaludvalg - Indre By;2020K1;42646
Lokaludvalg - Indre By;2020K2;42710
Lokaludvalg - Indre By;2020K3;42553
Lokaludvalg - Indre By;2020K4;43099
Lokaludvalg - Indre By;2021K1;43055
Lokaludvalg - Indre By;2021K2;43038
Lokaludvalg - Indre By;2021K3;42892
Lokaludvalg - Indre By;2021K4;43214
Lokaludvalg - Indre By;2022K1;43087
Lokaludvalg - Indre By;2022K2;43365
Lokaludvalg - Indre By;2022K3;43105
Lokaludvalg - Indre By;2022K4;43527
Lokaludvalg - Indre By;2023K1;43198
Lokaludvalg - Indre By;2023K2;43536
Lokaludvalg - Indre By;2023K3;43138
Lokaludvalg - Indre By;2023K4;43853
Lokaludvalg - Indre By;2024K1;43419
Lokaludvalg - Indre By;2024K2;43927
Lokaludvalg - Indre By;2024K3;43529
Lokaludvalg - Indre By;2024K4;44218
Lokaludvalg - Indre By;2025K1;43951
Lokaludvalg - Christianshavn;1974K1;9270
Lokaludvalg - Christianshavn;1975K1;9057
Lokaludvalg - Christianshavn;1976K1;8453
Lokaludvalg - Christianshavn;1977K1;8105
Lokaludvalg - Christianshavn;1978K1;8220
Lokaludvalg - Christianshavn;1979K1;8305
Lokaludvalg - Christianshavn;1980K1;8348
Lokaludvalg - Christianshavn;1981K1;8281
Lokaludvalg - Christianshavn;1982K1;8375
Lokaludvalg - Christianshavn;1983K1;8345
Lokaludvalg - Christianshavn;1984K1;8345
Lokaludvalg - Christianshavn;1985K1;8378
Lokaludvalg - Christianshavn;1986K1;8454
Lokaludvalg - Christianshavn;1987K1;8408
Lokaludvalg - Christianshavn;1988K1;8318
Lokaludvalg - Christianshavn;1989K1;8334
Lokaludvalg - Christianshavn;1990K1;8321
Lokaludvalg - Christianshavn;1991K1;8269
Lokaludvalg - Christianshavn;1992K1;8171
Lokaludvalg - Christianshavn;1993K1;8312
Lokaludvalg - Christianshavn;1994K1;8394
Lokaludvalg - Christianshavn;1995K1;8439
Lokaludvalg - Christianshavn;1996K1;8544
Lokaludvalg - Christianshavn;1997K1;8733
Lokaludvalg - Christianshavn;1998K1;8849
Lokaludvalg - Christianshavn;1999K1;9109
Lokaludvalg - Christianshavn;2000K1;9130
Lokaludvalg - Christianshavn;2001K1;9329
Lokaludvalg - Christianshavn;2002K1;9569
Lokaludvalg - Christianshavn;2002K2;9572
Lokaludvalg - Christianshavn;2002K3;9608
Lokaludvalg - Christianshavn;2002K4;9695
Lokaludvalg - Christianshavn;2003K1;9781
Lokaludvalg - Christianshavn;2003K2;9880
Lokaludvalg - Christianshavn;2003K3;10089
Lokaludvalg - Christianshavn;2003K4;10139
Lokaludvalg - Christianshavn;2004K1;10140
Lokaludvalg - Christianshavn;2004K2;10147
Lokaludvalg - Christianshavn;2004K3;10137
Lokaludvalg - Christianshavn;2004K4;10135
Lokaludvalg - Christianshavn;2005K1;10142
Lokaludvalg - Christianshavn;2005K2;10117
Lokaludvalg - Christianshavn;2005K3;9875
Lokaludvalg - Christianshavn;2005K4;10078
Lokaludvalg - Christianshavn;2006K1;10098
Lokaludvalg - Christianshavn;2006K2;10045
Lokaludvalg - Christianshavn;2006K3;10020
Lokaludvalg - Christianshavn;2006K4;10102
Lokaludvalg - Christianshavn;2007K1;10102
Lokaludvalg - Christianshavn;2007K2;10136
Lokaludvalg - Christianshavn;2007K3;10105
Lokaludvalg - Christianshavn;2007K4;10173
Lokaludvalg - Christianshavn;2008K1;10146
Lokaludvalg - Christianshavn;2008K2;10195
Lokaludvalg - Christianshavn;2008K3;10232
Lokaludvalg - Christianshavn;2008K4;10277
Lokaludvalg - Christianshavn;2009K1;10303
Lokaludvalg - Christianshavn;2009K2;10404
Lokaludvalg - Christianshavn;2009K3;10421
Lokaludvalg - Christianshavn;2009K4;10523
Lokaludvalg - Christianshavn;2010K1;10515
Lokaludvalg - Christianshavn;2010K2;10502
Lokaludvalg - Christianshavn;2010K3;10484
Lokaludvalg - Christianshavn;2010K4;10623
Lokaludvalg - Christianshavn;2011K1;10558
Lokaludvalg - Christianshavn;2011K2;10576
Lokaludvalg - Christianshavn;2011K3;10571
Lokaludvalg - Christianshavn;2011K4;10736
Lokaludvalg - Christianshavn;2012K1;10790
Lokaludvalg - Christianshavn;2012K2;10857
Lokaludvalg - Christianshavn;2012K3;10986
Lokaludvalg - Christianshavn;2012K4;11100
Lokaludvalg - Christianshavn;2013K1;11057
Lokaludvalg - Christianshavn;2013K2;11090
Lokaludvalg - Christianshavn;2013K3;11033
Lokaludvalg - Christianshavn;2013K4;11128
Lokaludvalg - Christianshavn;2014K1;11143
Lokaludvalg - Christianshavn;2014K2;11326
Lokaludvalg - Christianshavn;2014K3;11428
Lokaludvalg - Christianshavn;2014K4;11716
Lokaludvalg - Christianshavn;2015K1;12009
Lokaludvalg - Christianshavn;2015K2;12272
Lokaludvalg - Christianshavn;2015K3;12448
Lokaludvalg - Christianshavn;2015K4;12661
Lokaludvalg - Christianshavn;2016K1;12732
Lokaludvalg - Christianshavn;2016K2;12826
Lokaludvalg - Christianshavn;2016K3;12814
Lokaludvalg - Christianshavn;2016K4;13034
Lokaludvalg - Christianshavn;2017K1;12958
Lokaludvalg - Christianshavn;2017K2;13085
Lokaludvalg - Christianshavn;2017K3;13017
Lokaludvalg - Christianshavn;2017K4;13078
Lokaludvalg - Christianshavn;2018K1;13040
Lokaludvalg - Christianshavn;2018K2;13074
Lokaludvalg - Christianshavn;2018K3;13055
Lokaludvalg - Christianshavn;2018K4;13260
Lokaludvalg - Christianshavn;2019K1;13340
Lokaludvalg - Christianshavn;2019K2;13394
Lokaludvalg - Christianshavn;2019K3;13309
Lokaludvalg - Christianshavn;2019K4;13358
Lokaludvalg - Christianshavn;2020K1;13220
Lokaludvalg - Christianshavn;2020K2;13237
Lokaludvalg - Christianshavn;2020K3;13209
Lokaludvalg - Christianshavn;2020K4;13320
Lokaludvalg - Christianshavn;2021K1;13244
Lokaludvalg - Christianshavn;2021K2;13215
Lokaludvalg - Christianshavn;2021K3;13212
Lokaludvalg - Christianshavn;2021K4;13199
Lokaludvalg - Christianshavn;2022K1;13146
Lokaludvalg - Christianshavn;2022K2;13236
Lokaludvalg - Christianshavn;2022K3;13233
Lokaludvalg - Christianshavn;2022K4;13286
Lokaludvalg - Christianshavn;2023K1;13248
Lokaludvalg - Christianshavn;2023K2;13302
Lokaludvalg - Christianshavn;2023K3;13257
Lokaludvalg - Christianshavn;2023K4;13300
Lokaludvalg - Christianshavn;2024K1;13249
Lokaludvalg - Christianshavn;2024K2;13421
Lokaludvalg - Christianshavn;2024K3;13406
Lokaludvalg - Christianshavn;2024K4;13538
Lokaludvalg - Christianshavn;2025K1;13478
Lokaludvalg - Østerbro;1974K1;74953
Lokaludvalg - Østerbro;1975K1;73153
Lokaludvalg - Østerbro;1976K1;71577
Lokaludvalg - Østerbro;1977K1;69365
Lokaludvalg - Østerbro;1978K1;67546
Lokaludvalg - Østerbro;1979K1;66492
Lokaludvalg - Østerbro;1980K1;64934
Lokaludvalg - Østerbro;1981K1;64731
Lokaludvalg - Østerbro;1982K1;64889
Lokaludvalg - Østerbro;1983K1;64407
Lokaludvalg - Østerbro;1984K1;64142
Lokaludvalg - Østerbro;1985K1;63355
Lokaludvalg - Østerbro;1986K1;62646
Lokaludvalg - Østerbro;1987K1;62287
Lokaludvalg - Østerbro;1988K1;62034
Lokaludvalg - Østerbro;1989K1;61893
Lokaludvalg - Østerbro;1990K1;61718
Lokaludvalg - Østerbro;1991K1;62452
Lokaludvalg - Østerbro;1992K1;62221
Lokaludvalg - Østerbro;1993K1;62583
Lokaludvalg - Østerbro;1994K1;63050
Lokaludvalg - Østerbro;1995K1;63572
Lokaludvalg - Østerbro;1996K1;64503
Lokaludvalg - Østerbro;1997K1;65856
Lokaludvalg - Østerbro;1998K1;66148
Lokaludvalg - Østerbro;1999K1;66295
Lokaludvalg - Østerbro;2000K1;66673
Lokaludvalg - Østerbro;2001K1;66877
Lokaludvalg - Østerbro;2002K1;67017
Lokaludvalg - Østerbro;2002K2;67248
Lokaludvalg - Østerbro;2002K3;67095
Lokaludvalg - Østerbro;2002K4;67495
Lokaludvalg - Østerbro;2003K1;67554
Lokaludvalg - Østerbro;2003K2;67700
Lokaludvalg - Østerbro;2003K3;67630
Lokaludvalg - Østerbro;2003K4;67756
Lokaludvalg - Østerbro;2004K1;67574
Lokaludvalg - Østerbro;2004K2;67652
Lokaludvalg - Østerbro;2004K3;67499
Lokaludvalg - Østerbro;2004K4;67760
Lokaludvalg - Østerbro;2005K1;67677
Lokaludvalg - Østerbro;2005K2;67762
Lokaludvalg - Østerbro;2005K3;67461
Lokaludvalg - Østerbro;2005K4;67574
Lokaludvalg - Østerbro;2006K1;67366
Lokaludvalg - Østerbro;2006K2;67454
Lokaludvalg - Østerbro;2006K3;67152
Lokaludvalg - Østerbro;2006K4;67309
Lokaludvalg - Østerbro;2007K1;67351
Lokaludvalg - Østerbro;2007K2;67702
Lokaludvalg - Østerbro;2007K3;67385
Lokaludvalg - Østerbro;2007K4;67890
Lokaludvalg - Østerbro;2008K1;67974
Lokaludvalg - Østerbro;2008K2;68181
Lokaludvalg - Østerbro;2008K3;67967
Lokaludvalg - Østerbro;2008K4;68713
Lokaludvalg - Østerbro;2009K1;68771
Lokaludvalg - Østerbro;2009K2;69129
Lokaludvalg - Østerbro;2009K3;69094
Lokaludvalg - Østerbro;2009K4;69874
Lokaludvalg - Østerbro;2010K1;69954
Lokaludvalg - Østerbro;2010K2;70394
Lokaludvalg - Østerbro;2010K3;70251
Lokaludvalg - Østerbro;2010K4;70801
Lokaludvalg - Østerbro;2011K1;70908
Lokaludvalg - Østerbro;2011K2;71245
Lokaludvalg - Østerbro;2011K3;71412
Lokaludvalg - Østerbro;2011K4;72112
Lokaludvalg - Østerbro;2012K1;72407
Lokaludvalg - Østerbro;2012K2;72703
Lokaludvalg - Østerbro;2012K3;72521
Lokaludvalg - Østerbro;2012K4;73350
Lokaludvalg - Østerbro;2013K1;73421
Lokaludvalg - Østerbro;2013K2;73992
Lokaludvalg - Østerbro;2013K3;73718
Lokaludvalg - Østerbro;2013K4;74506
Lokaludvalg - Østerbro;2014K1;74521
Lokaludvalg - Østerbro;2014K2;74792
Lokaludvalg - Østerbro;2014K3;74425
Lokaludvalg - Østerbro;2014K4;75092
Lokaludvalg - Østerbro;2015K1;75113
Lokaludvalg - Østerbro;2015K2;75429
Lokaludvalg - Østerbro;2015K3;75282
Lokaludvalg - Østerbro;2015K4;76158
Lokaludvalg - Østerbro;2016K1;76402
Lokaludvalg - Østerbro;2016K2;76759
Lokaludvalg - Østerbro;2016K3;76748
Lokaludvalg - Østerbro;2016K4;77700
Lokaludvalg - Østerbro;2017K1;77975
Lokaludvalg - Østerbro;2017K2;78371
Lokaludvalg - Østerbro;2017K3;78403
Lokaludvalg - Østerbro;2017K4;79284
Lokaludvalg - Østerbro;2018K1;79276
Lokaludvalg - Østerbro;2018K2;79277
Lokaludvalg - Østerbro;2018K3;79034
Lokaludvalg - Østerbro;2018K4;79471
Lokaludvalg - Østerbro;2019K1;79339
Lokaludvalg - Østerbro;2019K2;79582
Lokaludvalg - Østerbro;2019K3;79449
Lokaludvalg - Østerbro;2019K4;79908
Lokaludvalg - Østerbro;2020K1;79803
Lokaludvalg - Østerbro;2020K2;79920
Lokaludvalg - Østerbro;2020K3;79865
Lokaludvalg - Østerbro;2020K4;80367
Lokaludvalg - Østerbro;2021K1;80166
Lokaludvalg - Østerbro;2021K2;79912
Lokaludvalg - Østerbro;2021K3;79854
Lokaludvalg - Østerbro;2021K4;79900
Lokaludvalg - Østerbro;2022K1;79952
Lokaludvalg - Østerbro;2022K2;80345
Lokaludvalg - Østerbro;2022K3;80356
Lokaludvalg - Østerbro;2022K4;80655
Lokaludvalg - Østerbro;2023K1;80605
Lokaludvalg - Østerbro;2023K2;80842
Lokaludvalg - Østerbro;2023K3;80779
Lokaludvalg - Østerbro;2023K4;81326
Lokaludvalg - Østerbro;2024K1;81278
Lokaludvalg - Østerbro;2024K2;81497
Lokaludvalg - Østerbro;2024K3;81336
Lokaludvalg - Østerbro;2024K4;81809
Lokaludvalg - Østerbro;2025K1;81458
Lokaludvalg - Nørrebro;1974K1;84868
Lokaludvalg - Nørrebro;1975K1;82334
Lokaludvalg - Nørrebro;1976K1;78942
Lokaludvalg - Nørrebro;1977K1;75556
Lokaludvalg - Nørrebro;1978K1;73075
Lokaludvalg - Nørrebro;1979K1;71353
Lokaludvalg - Nørrebro;1980K1;70399
Lokaludvalg - Nørrebro;1981K1;68770
Lokaludvalg - Nørrebro;1982K1;67883
Lokaludvalg - Nørrebro;1983K1;67038
Lokaludvalg - Nørrebro;1984K1;66306
Lokaludvalg - Nørrebro;1985K1;66227
Lokaludvalg - Nørrebro;1986K1;65533
Lokaludvalg - Nørrebro;1987K1;65081
Lokaludvalg - Nørrebro;1988K1;66754
Lokaludvalg - Nørrebro;1989K1;67158
Lokaludvalg - Nørrebro;1990K1;67258
Lokaludvalg - Nørrebro;1991K1;66304
Lokaludvalg - Nørrebro;1992K1;67251
Lokaludvalg - Nørrebro;1993K1;67783
Lokaludvalg - Nørrebro;1994K1;68115
Lokaludvalg - Nørrebro;1995K1;68638
Lokaludvalg - Nørrebro;1996K1;69705
Lokaludvalg - Nørrebro;1997K1;70847
Lokaludvalg - Nørrebro;1998K1;71393
Lokaludvalg - Nørrebro;1999K1;72378
Lokaludvalg - Nørrebro;2000K1;72993
Lokaludvalg - Nørrebro;2001K1;73502
Lokaludvalg - Nørrebro;2002K1;73865
Lokaludvalg - Nørrebro;2002K2;73962
Lokaludvalg - Nørrebro;2002K3;73813
Lokaludvalg - Nørrebro;2002K4;74049
Lokaludvalg - Nørrebro;2003K1;73836
Lokaludvalg - Nørrebro;2003K2;73957
Lokaludvalg - Nørrebro;2003K3;73529
Lokaludvalg - Nørrebro;2003K4;73721
Lokaludvalg - Nørrebro;2004K1;73566
Lokaludvalg - Nørrebro;2004K2;73639
Lokaludvalg - Nørrebro;2004K3;73121
Lokaludvalg - Nørrebro;2004K4;73296
Lokaludvalg - Nørrebro;2005K1;73090
Lokaludvalg - Nørrebro;2005K2;73141
Lokaludvalg - Nørrebro;2005K3;72418
Lokaludvalg - Nørrebro;2005K4;72224
Lokaludvalg - Nørrebro;2006K1;71824
Lokaludvalg - Nørrebro;2006K2;71688
Lokaludvalg - Nørrebro;2006K3;71281
Lokaludvalg - Nørrebro;2006K4;71627
Lokaludvalg - Nørrebro;2007K1;71330
Lokaludvalg - Nørrebro;2007K2;71359
Lokaludvalg - Nørrebro;2007K3;71104
Lokaludvalg - Nørrebro;2007K4;71601
Lokaludvalg - Nørrebro;2008K1;71574
Lokaludvalg - Nørrebro;2008K2;71471
Lokaludvalg - Nørrebro;2008K3;71206
Lokaludvalg - Nørrebro;2008K4;71715
Lokaludvalg - Nørrebro;2009K1;71890
Lokaludvalg - Nørrebro;2009K2;72189
Lokaludvalg - Nørrebro;2009K3;72341
Lokaludvalg - Nørrebro;2009K4;73020
Lokaludvalg - Nørrebro;2010K1;72915
Lokaludvalg - Nørrebro;2010K2;73040
Lokaludvalg - Nørrebro;2010K3;73174
Lokaludvalg - Nørrebro;2010K4;73928
Lokaludvalg - Nørrebro;2011K1;74113
Lokaludvalg - Nørrebro;2011K2;74520
Lokaludvalg - Nørrebro;2011K3;74432
Lokaludvalg - Nørrebro;2011K4;75304
Lokaludvalg - Nørrebro;2012K1;75425
Lokaludvalg - Nørrebro;2012K2;75714
Lokaludvalg - Nørrebro;2012K3;75752
Lokaludvalg - Nørrebro;2012K4;76609
Lokaludvalg - Nørrebro;2013K1;76602
Lokaludvalg - Nørrebro;2013K2;76715
Lokaludvalg - Nørrebro;2013K3;76827
Lokaludvalg - Nørrebro;2013K4;77725
Lokaludvalg - Nørrebro;2014K1;77807
Lokaludvalg - Nørrebro;2014K2;78063
Lokaludvalg - Nørrebro;2014K3;78088
Lokaludvalg - Nørrebro;2014K4;78966
Lokaludvalg - Nørrebro;2015K1;78802
Lokaludvalg - Nørrebro;2015K2;79269
Lokaludvalg - Nørrebro;2015K3;78971
Lokaludvalg - Nørrebro;2015K4;79580
Lokaludvalg - Nørrebro;2016K1;79668
Lokaludvalg - Nørrebro;2016K2;79737
Lokaludvalg - Nørrebro;2016K3;79542
Lokaludvalg - Nørrebro;2016K4;80066
Lokaludvalg - Nørrebro;2017K1;79951
Lokaludvalg - Nørrebro;2017K2;80282
Lokaludvalg - Nørrebro;2017K3;80058
Lokaludvalg - Nørrebro;2017K4;80792
Lokaludvalg - Nørrebro;2018K1;80572
Lokaludvalg - Nørrebro;2018K2;80686
Lokaludvalg - Nørrebro;2018K3;80513
Lokaludvalg - Nørrebro;2018K4;80842
Lokaludvalg - Nørrebro;2019K1;80615
Lokaludvalg - Nørrebro;2019K2;80712
Lokaludvalg - Nørrebro;2019K3;80318
Lokaludvalg - Nørrebro;2019K4;80646
Lokaludvalg - Nørrebro;2020K1;80254
Lokaludvalg - Nørrebro;2020K2;79977
Lokaludvalg - Nørrebro;2020K3;79505
Lokaludvalg - Nørrebro;2020K4;79601
Lokaludvalg - Nørrebro;2021K1;79217
Lokaludvalg - Nørrebro;2021K2;79000
Lokaludvalg - Nørrebro;2021K3;78484
Lokaludvalg - Nørrebro;2021K4;78591
Lokaludvalg - Nørrebro;2022K1;78588
Lokaludvalg - Nørrebro;2022K2;78552
Lokaludvalg - Nørrebro;2022K3;78402
Lokaludvalg - Nørrebro;2022K4;78508
Lokaludvalg - Nørrebro;2023K1;78583
Lokaludvalg - Nørrebro;2023K2;78779
Lokaludvalg - Nørrebro;2023K3;78962
Lokaludvalg - Nørrebro;2023K4;79318
Lokaludvalg - Nørrebro;2024K1;79067
Lokaludvalg - Nørrebro;2024K2;79264
Lokaludvalg - Nørrebro;2024K3;79339
Lokaludvalg - Nørrebro;2024K4;79639
Lokaludvalg - Nørrebro;2025K1;79768
Lokaludvalg - Vesterbro;1974K1;45946
Lokaludvalg - Vesterbro;1975K1;44278
Lokaludvalg - Vesterbro;1976K1;42232
Lokaludvalg - Vesterbro;1977K1;40900
Lokaludvalg - Vesterbro;1978K1;39613
Lokaludvalg - Vesterbro;1979K1;38672
Lokaludvalg - Vesterbro;1980K1;38023
Lokaludvalg - Vesterbro;1981K1;37814
Lokaludvalg - Vesterbro;1982K1;37053
Lokaludvalg - Vesterbro;1983K1;36459
Lokaludvalg - Vesterbro;1984K1;36110
Lokaludvalg - Vesterbro;1985K1;35107
Lokaludvalg - Vesterbro;1986K1;34291
Lokaludvalg - Vesterbro;1987K1;34072
Lokaludvalg - Vesterbro;1988K1;33782
Lokaludvalg - Vesterbro;1989K1;33772
Lokaludvalg - Vesterbro;1990K1;33491
Lokaludvalg - Vesterbro;1991K1;33161
Lokaludvalg - Vesterbro;1992K1;33172
Lokaludvalg - Vesterbro;1993K1;33178
Lokaludvalg - Vesterbro;1994K1;33054
Lokaludvalg - Vesterbro;1995K1;32939
Lokaludvalg - Vesterbro;1996K1;33089
Lokaludvalg - Vesterbro;1997K1;33423
Lokaludvalg - Vesterbro;1998K1;34115
Lokaludvalg - Vesterbro;1999K1;34124
Lokaludvalg - Vesterbro;2000K1;34797
Lokaludvalg - Vesterbro;2001K1;35070
Lokaludvalg - Vesterbro;2002K1;35342
Lokaludvalg - Vesterbro;2002K2;35441
Lokaludvalg - Vesterbro;2002K3;35299
Lokaludvalg - Vesterbro;2002K4;35385
Lokaludvalg - Vesterbro;2003K1;35487
Lokaludvalg - Vesterbro;2003K2;35595
Lokaludvalg - Vesterbro;2003K3;35422
Lokaludvalg - Vesterbro;2003K4;35549
Lokaludvalg - Vesterbro;2004K1;35546
Lokaludvalg - Vesterbro;2004K2;35531
Lokaludvalg - Vesterbro;2004K3;35212
Lokaludvalg - Vesterbro;2004K4;35266
Lokaludvalg - Vesterbro;2005K1;35229
Lokaludvalg - Vesterbro;2005K2;35146
Lokaludvalg - Vesterbro;2005K3;34927
Lokaludvalg - Vesterbro;2005K4;35010
Lokaludvalg - Vesterbro;2006K1;34992
Lokaludvalg - Vesterbro;2006K2;34943
Lokaludvalg - Vesterbro;2006K3;34806
Lokaludvalg - Vesterbro;2006K4;35078
Lokaludvalg - Vesterbro;2007K1;35096
Lokaludvalg - Vesterbro;2007K2;35177
Lokaludvalg - Vesterbro;2007K3;35002
Lokaludvalg - Vesterbro;2007K4;34992
Lokaludvalg - Vesterbro;2008K1;34957
Lokaludvalg - Vesterbro;2008K2;35076
Lokaludvalg - Vesterbro;2008K3;35017
Lokaludvalg - Vesterbro;2008K4;35248
Lokaludvalg - Vesterbro;2009K1;35419
Lokaludvalg - Vesterbro;2009K2;35788
Lokaludvalg - Vesterbro;2009K3;35952
Lokaludvalg - Vesterbro;2009K4;36423
Lokaludvalg - Vesterbro;2010K1;36591
Lokaludvalg - Vesterbro;2010K2;36912
Lokaludvalg - Vesterbro;2010K3;37045
Lokaludvalg - Vesterbro;2010K4;37514
Lokaludvalg - Vesterbro;2011K1;37658
Lokaludvalg - Vesterbro;2011K2;37835
