OMRKK;TID;INDHOLD
Lokaludvalg - Uden for inddeling;2021K1;3389
Lokaludvalg - Uden for inddeling;2021K2;3320
Lokaludvalg - Uden for inddeling;2021K3;3355
Lokaludvalg - Uden for inddeling;2021K4;3504
Lokaludvalg - Uden for inddeling;2022K1;3423
Lokaludvalg - Uden for inddeling;2022K2;3491
Lokaludvalg - Uden for inddeling;2022K3;3545
Lokaludvalg - Uden for inddeling;2022K4;3748
Lokaludvalg - Uden for inddeling;2023K1;3724
Lokaludvalg - Uden for inddeling;2023K2;3758
Lokaludvalg - Uden for inddeling;2023K3;4031
Lokaludvalg - Uden for inddeling;2023K4;3893
Lokaludvalg - Uden for inddeling;2024K1;3826
Lokaludvalg - Uden for inddeling;2024K2;3707
Lokaludvalg - Uden for inddeling;2024K3;3679
Lokaludvalg - Uden for inddeling;2024K4;3850
Lokaludvalg - Uden for inddeling;2025K1;3617
Indre By - Middelalderbyen;1998K1;3948
Indre By - Middelalderbyen;1999K1;4000
Indre By - Middelalderbyen;2000K1;4005
Indre By - Middelalderbyen;2001K1;4029
Indre By - Middelalderbyen;2002K1;3940
Indre By - Middelalderbyen;2002K2;3967
Indre By - Middelalderbyen;2002K3;3961
Indre By - Middelalderbyen;2002K4;4016
Indre By - Middelalderbyen;2003K1;4022
Indre By - Middelalderbyen;2003K2;4012
Indre By - Middelalderbyen;2003K3;4018
Indre By - Middelalderbyen;2003K4;4002
Indre By - Middelalderbyen;2004K1;4008
Indre By - Middelalderbyen;2004K2;4022
Indre By - Middelalderbyen;2004K3;3970
Indre By - Middelalderbyen;2004K4;4040
Indre By - Middelalderbyen;2005K1;4063
Indre By - Middelalderbyen;2005K2;4051
Indre By - Middelalderbyen;2005K3;4079
Indre By - Middelalderbyen;2005K4;4068
Indre By - Middelalderbyen;2006K1;4097
Indre By - Middelalderbyen;2006K2;4102
Indre By - Middelalderbyen;2006K3;4084
Indre By - Middelalderbyen;2006K4;4131
Indre By - Middelalderbyen;2007K1;4135
Indre By - Middelalderbyen;2007K2;4130
Indre By - Middelalderbyen;2007K3;4076
Indre By - Middelalderbyen;2007K4;4174
Indre By - Middelalderbyen;2008K1;4158
Indre By - Middelalderbyen;2008K2;4229
Indre By - Middelalderbyen;2008K3;4239
Indre By - Middelalderbyen;2008K4;4317
Indre By - Middelalderbyen;2009K1;4336
Indre By - Middelalderbyen;2009K2;4424
Indre By - Middelalderbyen;2009K3;4362
Indre By - Middelalderbyen;2009K4;4481
Indre By - Middelalderbyen;2010K1;4502
Indre By - Middelalderbyen;2010K2;4571
Indre By - Middelalderbyen;2010K3;4488
Indre By - Middelalderbyen;2011K1;4642
Indre By - Middelalderbyen;2011K2;4741
Indre By - Middelalderbyen;2011K3;4663
Indre By - Middelalderbyen;2011K4;4967
Indre By - Middelalderbyen;2012K1;4984
Indre By - Middelalderbyen;2012K2;5029
Indre By - Middelalderbyen;2012K3;4882
Indre By - Middelalderbyen;2012K4;5070
Indre By - Middelalderbyen;2013K1;4999
Indre By - Middelalderbyen;2013K2;5132
Indre By - Middelalderbyen;2013K3;4965
Indre By - Middelalderbyen;2013K4;5208
Indre By - Middelalderbyen;2014K1;5197
Indre By - Middelalderbyen;2014K2;5193
Indre By - Middelalderbyen;2014K3;5052
Indre By - Middelalderbyen;2014K4;5254
Indre By - Middelalderbyen;2015K1;5125
Indre By - Middelalderbyen;2015K2;5333
Indre By - Middelalderbyen;2015K3;5302
Indre By - Middelalderbyen;2015K4;5437
Indre By - Middelalderbyen;2016K1;5441
Indre By - Middelalderbyen;2016K2;5590
Indre By - Middelalderbyen;2016K3;5346
Indre By - Middelalderbyen;2016K4;5596
Indre By - Middelalderbyen;2017K1;5555
Indre By - Middelalderbyen;2017K2;5699
Indre By - Middelalderbyen;2017K3;5502
Indre By - Middelalderbyen;2017K4;5729
Indre By - Middelalderbyen;2018K1;5716
Indre By - Middelalderbyen;2018K2;5799
Indre By - Middelalderbyen;2018K3;5605
Indre By - Middelalderbyen;2018K4;5923
Indre By - Middelalderbyen;2019K1;5809
Indre By - Middelalderbyen;2019K2;5982
Indre By - Middelalderbyen;2019K3;5807
Indre By - Middelalderbyen;2019K4;6087
Indre By - Middelalderbyen;2020K1;5846
Indre By - Middelalderbyen;2020K2;5840
Indre By - Middelalderbyen;2020K3;5828
Indre By - Middelalderbyen;2020K4;6049
Indre By - Middelalderbyen;2021K1;6063
Indre By - Middelalderbyen;2021K2;6084
Indre By - Middelalderbyen;2021K3;6029
Indre By - Middelalderbyen;2021K4;6127
Indre By - Middelalderbyen;2022K1;6148
Indre By - Middelalderbyen;2022K2;6302
Indre By - Middelalderbyen;2022K3;6115
Indre By - Middelalderbyen;2022K4;6337
Indre By - Middelalderbyen;2023K1;6202
Indre By - Middelalderbyen;2023K2;6363
Indre By - Middelalderbyen;2023K3;6205
Indre By - Middelalderbyen;2023K4;6457
Indre By - Middelalderbyen;2024K1;6286
Indre By - Middelalderbyen;2024K2;6361
Indre By - Middelalderbyen;2024K3;6196
Indre By - Middelalderbyen;2024K4;6442
Indre By - Middelalderbyen;2025K1;6296
Indre By - Metropolzonen;1998K1;1092
Indre By - Metropolzonen;1999K1;1123
Indre By - Metropolzonen;2000K1;1126
Indre By - Metropolzonen;2001K1;1093
Indre By - Metropolzonen;2002K1;1105
Indre By - Metropolzonen;2002K2;1114
Indre By - Metropolzonen;2002K3;1089
Indre By - Metropolzonen;2002K4;1092
Indre By - Metropolzonen;2003K1;1091
Indre By - Metropolzonen;2003K2;1098
Indre By - Metropolzonen;2003K3;1105
Indre By - Metropolzonen;2003K4;1096
Indre By - Metropolzonen;2004K1;1067
Indre By - Metropolzonen;2004K2;1063
Indre By - Metropolzonen;2004K3;1086
Indre By - Metropolzonen;2004K4;1107
Indre By - Metropolzonen;2005K1;1117
Indre By - Metropolzonen;2005K2;1129
Indre By - Metropolzonen;2005K3;1116
Indre By - Metropolzonen;2005K4;1140
Indre By - Metropolzonen;2006K1;1151
Indre By - Metropolzonen;2006K2;1205
Indre By - Metropolzonen;2006K3;1248
Indre By - Metropolzonen;2006K4;1269
Indre By - Metropolzonen;2007K1;1290
Indre By - Metropolzonen;2007K2;1282
Indre By - Metropolzonen;2007K3;1286
Indre By - Metropolzonen;2007K4;1348
Indre By - Metropolzonen;2008K1;1360
Indre By - Metropolzonen;2008K2;1354
Indre By - Metropolzonen;2008K3;1369
Indre By - Metropolzonen;2008K4;1387
Indre By - Metropolzonen;2009K1;1402
Indre By - Metropolzonen;2009K2;1383
Indre By - Metropolzonen;2009K3;1376
Indre By - Metropolzonen;2009K4;1408
Indre By - Metropolzonen;2010K1;1401
Indre By - Metropolzonen;2010K2;1399
Indre By - Metropolzonen;2010K3;1373
Indre By - Metropolzonen;2011K1;1400
Indre By - Metropolzonen;2011K2;1422
Indre By - Metropolzonen;2011K3;1431
Indre By - Metropolzonen;2011K4;1470
Indre By - Metropolzonen;2012K1;1480
Indre By - Metropolzonen;2012K2;1505
Indre By - Metropolzonen;2012K3;1476
Indre By - Metropolzonen;2012K4;1485
Indre By - Metropolzonen;2013K1;1480
Indre By - Metropolzonen;2013K2;1478
Indre By - Metropolzonen;2013K3;1475
Indre By - Metropolzonen;2013K4;1521
Indre By - Metropolzonen;2014K1;1512
Indre By - Metropolzonen;2014K2;1540
Indre By - Metropolzonen;2014K3;1526
Indre By - Metropolzonen;2014K4;1555
Indre By - Metropolzonen;2015K1;1543
Indre By - Metropolzonen;2015K2;1519
Indre By - Metropolzonen;2015K3;1513
Indre By - Metropolzonen;2015K4;1568
Indre By - Metropolzonen;2016K1;1602
Indre By - Metropolzonen;2016K2;1634
Indre By - Metropolzonen;2016K3;1613
Indre By - Metropolzonen;2016K4;1624
Indre By - Metropolzonen;2017K1;1637
Indre By - Metropolzonen;2017K2;1639
Indre By - Metropolzonen;2017K3;1616
Indre By - Metropolzonen;2017K4;1672
Indre By - Metropolzonen;2018K1;1666
Indre By - Metropolzonen;2018K2;1713
Indre By - Metropolzonen;2018K3;1728
Indre By - Metropolzonen;2018K4;1775
Indre By - Metropolzonen;2019K1;1795
Indre By - Metropolzonen;2019K2;1798
Indre By - Metropolzonen;2019K3;1789
Indre By - Metropolzonen;2019K4;1766
Indre By - Metropolzonen;2020K1;1741
Indre By - Metropolzonen;2020K2;1746
Indre By - Metropolzonen;2020K3;1705
Indre By - Metropolzonen;2020K4;1805
Indre By - Metropolzonen;2021K1;1811
Indre By - Metropolzonen;2021K2;1824
Indre By - Metropolzonen;2021K3;1806
Indre By - Metropolzonen;2021K4;1832
Indre By - Metropolzonen;2022K1;1817
Indre By - Metropolzonen;2022K2;1846
Indre By - Metropolzonen;2022K3;1813
Indre By - Metropolzonen;2022K4;1848
Indre By - Metropolzonen;2023K1;1835
Indre By - Metropolzonen;2023K2;1844
Indre By - Metropolzonen;2023K3;1851
Indre By - Metropolzonen;2023K4;1879
Indre By - Metropolzonen;2024K1;1843
Indre By - Metropolzonen;2024K2;1846
Indre By - Metropolzonen;2024K3;1844
Indre By - Metropolzonen;2024K4;1859
Indre By - Metropolzonen;2025K1;1927
Indre By - Nansensgade-kvarteret;1998K1;3895
Indre By - Nansensgade-kvarteret;1999K1;3954
Indre By - Nansensgade-kvarteret;2000K1;3962
Indre By - Nansensgade-kvarteret;2001K1;3909
Indre By - Nansensgade-kvarteret;2002K1;3902
Indre By - Nansensgade-kvarteret;2002K2;3893
Indre By - Nansensgade-kvarteret;2002K3;3862
Indre By - Nansensgade-kvarteret;2002K4;3884
Indre By - Nansensgade-kvarteret;2003K1;3882
Indre By - Nansensgade-kvarteret;2003K2;3866
Indre By - Nansensgade-kvarteret;2003K3;3870
Indre By - Nansensgade-kvarteret;2003K4;3886
Indre By - Nansensgade-kvarteret;2004K1;3866
Indre By - Nansensgade-kvarteret;2004K2;3836
Indre By - Nansensgade-kvarteret;2004K3;3826
Indre By - Nansensgade-kvarteret;2004K4;3821
Indre By - Nansensgade-kvarteret;2005K1;3796
Indre By - Nansensgade-kvarteret;2005K2;3785
Indre By - Nansensgade-kvarteret;2005K3;3795
Indre By - Nansensgade-kvarteret;2005K4;3829
Indre By - Nansensgade-kvarteret;2006K1;3776
Indre By - Nansensgade-kvarteret;2006K2;3769
Indre By - Nansensgade-kvarteret;2006K3;3717
Indre By - Nansensgade-kvarteret;2006K4;3716
Indre By - Nansensgade-kvarteret;2007K1;3701
Indre By - Nansensgade-kvarteret;2007K2;3692
Indre By - Nansensgade-kvarteret;2007K3;3682
Indre By - Nansensgade-kvarteret;2007K4;3690
Indre By - Nansensgade-kvarteret;2008K1;3675
Indre By - Nansensgade-kvarteret;2008K2;3667
Indre By - Nansensgade-kvarteret;2008K3;3660
Indre By - Nansensgade-kvarteret;2008K4;3687
Indre By - Nansensgade-kvarteret;2009K1;3685
Indre By - Nansensgade-kvarteret;2009K2;3717
Indre By - Nansensgade-kvarteret;2009K3;3712
Indre By - Nansensgade-kvarteret;2009K4;3759
Indre By - Nansensgade-kvarteret;2010K1;3806
Indre By - Nansensgade-kvarteret;2010K2;3828
Indre By - Nansensgade-kvarteret;2010K3;3838
Indre By - Nansensgade-kvarteret;2011K1;3888
Indre By - Nansensgade-kvarteret;2011K2;3934
Indre By - Nansensgade-kvarteret;2011K3;3918
Indre By - Nansensgade-kvarteret;2011K4;4004
Indre By - Nansensgade-kvarteret;2012K1;4007
Indre By - Nansensgade-kvarteret;2012K2;3994
Indre By - Nansensgade-kvarteret;2012K3;3940
Indre By - Nansensgade-kvarteret;2012K4;4067
Indre By - Nansensgade-kvarteret;2013K1;4023
Indre By - Nansensgade-kvarteret;2013K2;4064
Indre By - Nansensgade-kvarteret;2013K3;4024
Indre By - Nansensgade-kvarteret;2013K4;4119
Indre By - Nansensgade-kvarteret;2014K1;4134
Indre By - Nansensgade-kvarteret;2014K2;4132
Indre By - Nansensgade-kvarteret;2014K3;4102
Indre By - Nansensgade-kvarteret;2014K4;4201
Indre By - Nansensgade-kvarteret;2015K1;4147
Indre By - Nansensgade-kvarteret;2015K2;4157
Indre By - Nansensgade-kvarteret;2015K3;4107
Indre By - Nansensgade-kvarteret;2015K4;4167
Indre By - Nansensgade-kvarteret;2016K1;4171
Indre By - Nansensgade-kvarteret;2016K2;4151
Indre By - Nansensgade-kvarteret;2016K3;4118
Indre By - Nansensgade-kvarteret;2016K4;4161
Indre By - Nansensgade-kvarteret;2017K1;4113
Indre By - Nansensgade-kvarteret;2017K2;4114
Indre By - Nansensgade-kvarteret;2017K3;4092
Indre By - Nansensgade-kvarteret;2017K4;4083
Indre By - Nansensgade-kvarteret;2018K1;4059
Indre By - Nansensgade-kvarteret;2018K2;4101
Indre By - Nansensgade-kvarteret;2018K3;4099
Indre By - Nansensgade-kvarteret;2018K4;4123
Indre By - Nansensgade-kvarteret;2019K1;4149
Indre By - Nansensgade-kvarteret;2019K2;4156
Indre By - Nansensgade-kvarteret;2019K3;4128
Indre By - Nansensgade-kvarteret;2019K4;4148
Indre By - Nansensgade-kvarteret;2020K1;4120
Indre By - Nansensgade-kvarteret;2020K2;4146
Indre By - Nansensgade-kvarteret;2020K3;4127
Indre By - Nansensgade-kvarteret;2020K4;4176
Indre By - Nansensgade-kvarteret;2021K1;4146
Indre By - Nansensgade-kvarteret;2021K2;4159
Indre By - Nansensgade-kvarteret;2021K3;4169
Indre By - Nansensgade-kvarteret;2021K4;4183
Indre By - Nansensgade-kvarteret;2022K1;4184
Indre By - Nansensgade-kvarteret;2022K2;4176
Indre By - Nansensgade-kvarteret;2022K3;4196
Indre By - Nansensgade-kvarteret;2022K4;4245
Indre By - Nansensgade-kvarteret;2023K1;4232
Indre By - Nansensgade-kvarteret;2023K2;4231
Indre By - Nansensgade-kvarteret;2023K3;4193
Indre By - Nansensgade-kvarteret;2023K4;4200
Indre By - Nansensgade-kvarteret;2024K1;4195
Indre By - Nansensgade-kvarteret;2024K2;4199
Indre By - Nansensgade-kvarteret;2024K3;4205
Indre By - Nansensgade-kvarteret;2024K4;4237
Indre By - Nansensgade-kvarteret;2025K1;4219
Indre By - Øster Farimagsgade-kvarteret;1998K1;4058
Indre By - Øster Farimagsgade-kvarteret;1999K1;4041
Indre By - Øster Farimagsgade-kvarteret;2000K1;3976
Indre By - Øster Farimagsgade-kvarteret;2001K1;3990
Indre By - Øster Farimagsgade-kvarteret;2002K1;3933
Indre By - Øster Farimagsgade-kvarteret;2002K2;3920
Indre By - Øster Farimagsgade-kvarteret;2002K3;3884
Indre By - Øster Farimagsgade-kvarteret;2002K4;3946
Indre By - Øster Farimagsgade-kvarteret;2003K1;3939
Indre By - Øster Farimagsgade-kvarteret;2003K2;3947
Indre By - Øster Farimagsgade-kvarteret;2003K3;3922
Indre By - Øster Farimagsgade-kvarteret;2003K4;3954
Indre By - Øster Farimagsgade-kvarteret;2004K1;3921
Indre By - Øster Farimagsgade-kvarteret;2004K2;3933
Indre By - Øster Farimagsgade-kvarteret;2004K3;3905
Indre By - Øster Farimagsgade-kvarteret;2004K4;3939
Indre By - Øster Farimagsgade-kvarteret;2005K1;3949
Indre By - Øster Farimagsgade-kvarteret;2005K2;3967
Indre By - Øster Farimagsgade-kvarteret;2005K3;3924
Indre By - Øster Farimagsgade-kvarteret;2005K4;3928
Indre By - Øster Farimagsgade-kvarteret;2006K1;3884
Indre By - Øster Farimagsgade-kvarteret;2006K2;3920
Indre By - Øster Farimagsgade-kvarteret;2006K3;3925
Indre By - Øster Farimagsgade-kvarteret;2006K4;3919
Indre By - Øster Farimagsgade-kvarteret;2007K1;3880
Indre By - Øster Farimagsgade-kvarteret;2007K2;3920
Indre By - Øster Farimagsgade-kvarteret;2007K3;3872
Indre By - Øster Farimagsgade-kvarteret;2007K4;3927
Indre By - Øster Farimagsgade-kvarteret;2008K1;3916
Indre By - Øster Farimagsgade-kvarteret;2008K2;3915
Indre By - Øster Farimagsgade-kvarteret;2008K3;3885
Indre By - Øster Farimagsgade-kvarteret;2008K4;3922
Indre By - Øster Farimagsgade-kvarteret;2009K1;3951
Indre By - Øster Farimagsgade-kvarteret;2009K2;3968
Indre By - Øster Farimagsgade-kvarteret;2009K3;3994
Indre By - Øster Farimagsgade-kvarteret;2009K4;4049
Indre By - Øster Farimagsgade-kvarteret;2010K1;4051
Indre By - Øster Farimagsgade-kvarteret;2010K2;4048
Indre By - Øster Farimagsgade-kvarteret;2010K3;4053
Indre By - Øster Farimagsgade-kvarteret;2011K1;4058
Indre By - Øster Farimagsgade-kvarteret;2011K2;4063
Indre By - Øster Farimagsgade-kvarteret;2011K3;3991
Indre By - Øster Farimagsgade-kvarteret;2011K4;4092
Indre By - Øster Farimagsgade-kvarteret;2012K1;4092
Indre By - Øster Farimagsgade-kvarteret;2012K2;4072
Indre By - Øster Farimagsgade-kvarteret;2012K3;4027
Indre By - Øster Farimagsgade-kvarteret;2012K4;4089
Indre By - Øster Farimagsgade-kvarteret;2013K1;4079
Indre By - Øster Farimagsgade-kvarteret;2013K2;4093
Indre By - Øster Farimagsgade-kvarteret;2013K3;4079
Indre By - Øster Farimagsgade-kvarteret;2013K4;4184
Indre By - Øster Farimagsgade-kvarteret;2014K1;4159
Indre By - Øster Farimagsgade-kvarteret;2014K2;4147
Indre By - Øster Farimagsgade-kvarteret;2014K3;4098
Indre By - Øster Farimagsgade-kvarteret;2014K4;4170
Indre By - Øster Farimagsgade-kvarteret;2015K1;4146
Indre By - Øster Farimagsgade-kvarteret;2015K2;4145
Indre By - Øster Farimagsgade-kvarteret;2015K3;4138
Indre By - Øster Farimagsgade-kvarteret;2015K4;4234
Indre By - Øster Farimagsgade-kvarteret;2016K1;4234
Indre By - Øster Farimagsgade-kvarteret;2016K2;4216
Indre By - Øster Farimagsgade-kvarteret;2016K3;4185
Indre By - Øster Farimagsgade-kvarteret;2016K4;4286
Indre By - Øster Farimagsgade-kvarteret;2017K1;4223
Indre By - Øster Farimagsgade-kvarteret;2017K2;4253
Indre By - Øster Farimagsgade-kvarteret;2017K3;4203
Indre By - Øster Farimagsgade-kvarteret;2017K4;4277
Indre By - Øster Farimagsgade-kvarteret;2018K1;4250
Indre By - Øster Farimagsgade-kvarteret;2018K2;4231
Indre By - Øster Farimagsgade-kvarteret;2018K3;4150
Indre By - Øster Farimagsgade-kvarteret;2018K4;4204
Indre By - Øster Farimagsgade-kvarteret;2019K1;4204
Indre By - Øster Farimagsgade-kvarteret;2019K2;4255
Indre By - Øster Farimagsgade-kvarteret;2019K3;4173
Indre By - Øster Farimagsgade-kvarteret;2019K4;4227
Indre By - Øster Farimagsgade-kvarteret;2020K1;4193
Indre By - Øster Farimagsgade-kvarteret;2020K2;4157
Indre By - Øster Farimagsgade-kvarteret;2020K3;4156
Indre By - Øster Farimagsgade-kvarteret;2020K4;4183
Indre By - Øster Farimagsgade-kvarteret;2021K1;4178
Indre By - Øster Farimagsgade-kvarteret;2021K2;4170
Indre By - Øster Farimagsgade-kvarteret;2021K3;4131
Indre By - Øster Farimagsgade-kvarteret;2021K4;4138
Indre By - Øster Farimagsgade-kvarteret;2022K1;4125
Indre By - Øster Farimagsgade-kvarteret;2022K2;4157
Indre By - Øster Farimagsgade-kvarteret;2022K3;4178
Indre By - Øster Farimagsgade-kvarteret;2022K4;4200
Indre By - Øster Farimagsgade-kvarteret;2023K1;4179
Indre By - Øster Farimagsgade-kvarteret;2023K2;4194
Indre By - Øster Farimagsgade-kvarteret;2023K3;4165
Indre By - Øster Farimagsgade-kvarteret;2023K4;4235
Indre By - Øster Farimagsgade-kvarteret;2024K1;4180
Indre By - Øster Farimagsgade-kvarteret;2024K2;4194
Indre By - Øster Farimagsgade-kvarteret;2024K3;4159
Indre By - Øster Farimagsgade-kvarteret;2024K4;4228
Indre By - Øster Farimagsgade-kvarteret;2025K1;4187
Indre By - Østerport;1998K1;2555
Indre By - Østerport;1999K1;2623
Indre By - Østerport;2000K1;2568
Indre By - Østerport;2001K1;2558
Indre By - Østerport;2002K1;2522
Indre By - Østerport;2002K2;2525
Indre By - Østerport;2002K3;2524
Indre By - Østerport;2002K4;2527
Indre By - Østerport;2003K1;2518
Indre By - Østerport;2003K2;2513
Indre By - Østerport;2003K3;2505
Indre By - Østerport;2003K4;2518
Indre By - Østerport;2004K1;2511
Indre By - Østerport;2004K2;2521
Indre By - Østerport;2004K3;2497
Indre By - Østerport;2004K4;2510
Indre By - Østerport;2005K1;2510
Indre By - Østerport;2005K2;2501
Indre By - Østerport;2005K3;2509
Indre By - Østerport;2005K4;2523
Indre By - Østerport;2006K1;2505
Indre By - Østerport;2006K2;2537
Indre By - Østerport;2006K3;2511
Indre By - Østerport;2006K4;2543
Indre By - Østerport;2007K1;2556
Indre By - Østerport;2007K2;2561
Indre By - Østerport;2007K3;2542
Indre By - Østerport;2007K4;2545
Indre By - Østerport;2008K1;2510
Indre By - Østerport;2008K2;2521
Indre By - Østerport;2008K3;2513
Indre By - Østerport;2008K4;2511
Indre By - Østerport;2009K1;2546
Indre By - Østerport;2009K2;2550
Indre By - Østerport;2009K3;2560
Indre By - Østerport;2009K4;2589
Indre By - Østerport;2010K1;2568
Indre By - Østerport;2010K2;2590
Indre By - Østerport;2010K3;2589
Indre By - Østerport;2011K1;2621
Indre By - Østerport;2011K2;2651
Indre By - Østerport;2011K3;2660
Indre By - Østerport;2011K4;2669
Indre By - Østerport;2012K1;2637
Indre By - Østerport;2012K2;2658
Indre By - Østerport;2012K3;2646
Indre By - Østerport;2012K4;2675
Indre By - Østerport;2013K1;2675
Indre By - Østerport;2013K2;2675
Indre By - Østerport;2013K3;2674
Indre By - Østerport;2013K4;2698
Indre By - Østerport;2014K1;2701
Indre By - Østerport;2014K2;2610
Indre By - Østerport;2014K3;2557
Indre By - Østerport;2014K4;2559
Indre By - Østerport;2015K1;2539
Indre By - Østerport;2015K2;2540
Indre By - Østerport;2015K3;2536
Indre By - Østerport;2015K4;2573
Indre By - Østerport;2016K1;2549
Indre By - Østerport;2016K2;2559
Indre By - Østerport;2016K3;2542
Indre By - Østerport;2016K4;2576
Indre By - Østerport;2017K1;2575
Indre By - Østerport;2017K2;2566
Indre By - Østerport;2017K3;2546
Indre By - Østerport;2017K4;2565
Indre By - Østerport;2018K1;2555
Indre By - Østerport;2018K2;2572
Indre By - Østerport;2018K3;2563
Indre By - Østerport;2018K4;2574
Indre By - Østerport;2019K1;2571
Indre By - Østerport;2019K2;2589
Indre By - Østerport;2019K3;2581
Indre By - Østerport;2019K4;2574
Indre By - Østerport;2020K1;2526
Indre By - Østerport;2020K2;2564
Indre By - Østerport;2020K3;2535
Indre By - Østerport;2020K4;2577
Indre By - Østerport;2021K1;2592
Indre By - Østerport;2021K2;2613
Indre By - Østerport;2021K3;2606
Indre By - Østerport;2021K4;2622
Indre By - Østerport;2022K1;2626
Indre By - Østerport;2022K2;2616
Indre By - Østerport;2022K3;2627
Indre By - Østerport;2022K4;2633
Indre By - Østerport;2023K1;2617
Indre By - Østerport;2023K2;2617
Indre By - Østerport;2023K3;2618
Indre By - Østerport;2023K4;2621
Indre By - Østerport;2024K1;2616
Indre By - Østerport;2024K2;2643
Indre By - Østerport;2024K3;2640
Indre By - Østerport;2024K4;2642
Indre By - Østerport;2025K1;2640
Indre By - Frederiksstaden;1998K1;5691
Indre By - Frederiksstaden;1999K1;5677
Indre By - Frederiksstaden;2000K1;5638
Indre By - Frederiksstaden;2001K1;5641
Indre By - Frederiksstaden;2002K1;5642
Indre By - Frederiksstaden;2002K2;5611
Indre By - Frederiksstaden;2002K3;5589
Indre By - Frederiksstaden;2002K4;5586
Indre By - Frederiksstaden;2003K1;5591
Indre By - Frederiksstaden;2003K2;5568
Indre By - Frederiksstaden;2003K3;5506
Indre By - Frederiksstaden;2003K4;5577
Indre By - Frederiksstaden;2004K1;5554
Indre By - Frederiksstaden;2004K2;5530
Indre By - Frederiksstaden;2004K3;5485
Indre By - Frederiksstaden;2004K4;5483
Indre By - Frederiksstaden;2005K1;5500
Indre By - Frederiksstaden;2005K2;5500
Indre By - Frederiksstaden;2005K3;5488
Indre By - Frederiksstaden;2005K4;5518
Indre By - Frederiksstaden;2006K1;5523
Indre By - Frederiksstaden;2006K2;5577
Indre By - Frederiksstaden;2006K3;5551
Indre By - Frederiksstaden;2006K4;5617
Indre By - Frederiksstaden;2007K1;5647
Indre By - Frederiksstaden;2007K2;5657
Indre By - Frederiksstaden;2007K3;5587
Indre By - Frederiksstaden;2007K4;5577
Indre By - Frederiksstaden;2008K1;5544
Indre By - Frederiksstaden;2008K2;5558
Indre By - Frederiksstaden;2008K3;5573
Indre By - Frederiksstaden;2008K4;5640
Indre By - Frederiksstaden;2009K1;5647
Indre By - Frederiksstaden;2009K2;5642
Indre By - Frederiksstaden;2009K3;5624
Indre By - Frederiksstaden;2009K4;5686
Indre By - Frederiksstaden;2010K1;5733
Indre By - Frederiksstaden;2010K2;5791
Indre By - Frederiksstaden;2010K3;5822
Indre By - Frederiksstaden;2011K1;5912
Indre By - Frederiksstaden;2011K2;5921
Indre By - Frederiksstaden;2011K3;5932
Indre By - Frederiksstaden;2011K4;6025
Indre By - Frederiksstaden;2012K1;6076
Indre By - Frederiksstaden;2012K2;6098
Indre By - Frederiksstaden;2012K3;6097
Indre By - Frederiksstaden;2012K4;6134
Indre By - Frederiksstaden;2013K1;6135
Indre By - Frederiksstaden;2013K2;6119
Indre By - Frederiksstaden;2013K3;6118
Indre By - Frederiksstaden;2013K4;6227
Indre By - Frederiksstaden;2014K1;6238
Indre By - Frederiksstaden;2014K2;6233
Indre By - Frederiksstaden;2014K3;6135
Indre By - Frederiksstaden;2014K4;6127
Indre By - Frederiksstaden;2015K1;6022
Indre By - Frederiksstaden;2015K2;6058
Indre By - Frederiksstaden;2015K3;6032
Indre By - Frederiksstaden;2015K4;6190
Indre By - Frederiksstaden;2016K1;6209
Indre By - Frederiksstaden;2016K2;6253
Indre By - Frederiksstaden;2016K3;6230
Indre By - Frederiksstaden;2016K4;6763
Indre By - Frederiksstaden;2017K1;6759
Indre By - Frederiksstaden;2017K2;6820
Indre By - Frederiksstaden;2017K3;6743
Indre By - Frederiksstaden;2017K4;6921
Indre By - Frederiksstaden;2018K1;6930
Indre By - Frederiksstaden;2018K2;6952
Indre By - Frederiksstaden;2018K3;6863
Indre By - Frederiksstaden;2018K4;7070
Indre By - Frederiksstaden;2019K1;6962
Indre By - Frederiksstaden;2019K2;7083
Indre By - Frederiksstaden;2019K3;6977
Indre By - Frederiksstaden;2019K4;7103
Indre By - Frederiksstaden;2020K1;6859
Indre By - Frederiksstaden;2020K2;6931
Indre By - Frederiksstaden;2020K3;6840
Indre By - Frederiksstaden;2020K4;6932
Indre By - Frederiksstaden;2021K1;6935
Indre By - Frederiksstaden;2021K2;6895
Indre By - Frederiksstaden;2021K3;6892
Indre By - Frederiksstaden;2021K4;7042
Indre By - Frederiksstaden;2022K1;6972
Indre By - Frederiksstaden;2022K2;7049
Indre By - Frederiksstaden;2022K3;6922
Indre By - Frederiksstaden;2022K4;7042
Indre By - Frederiksstaden;2023K1;6956
Indre By - Frederiksstaden;2023K2;7069
Indre By - Frederiksstaden;2023K3;6902
Indre By - Frederiksstaden;2023K4;7135
Indre By - Frederiksstaden;2024K1;7024
Indre By - Frederiksstaden;2024K2;7186
Indre By - Frederiksstaden;2024K3;7044
Indre By - Frederiksstaden;2024K4;7235
Indre By - Frederiksstaden;2025K1;7068
Indre By - Gammelholm og Nyhavn;1998K1;1676
Indre By - Gammelholm og Nyhavn;1999K1;1709
Indre By - Gammelholm og Nyhavn;2000K1;1677
Indre By - Gammelholm og Nyhavn;2001K1;1710
Indre By - Gammelholm og Nyhavn;2002K1;1759
Indre By - Gammelholm og Nyhavn;2002K2;1745
Indre By - Gammelholm og Nyhavn;2002K3;1722
